,DeliveryDateTime,Price
5077,2024-08-12 05:15:00+02:00,93.46
5078,2024-08-13 05:15:00+02:00,100.82
5079,2024-08-14 05:15:00+02:00,103.41
5080,2024-08-15 05:15:00+02:00,142.71
5081,2024-08-16 05:15:00+02:00,117.87
5082,2024-08-17 05:15:00+02:00,107.61
5083,2024-08-18 05:15:00+02:00,103.49
5084,2024-08-19 05:15:00+02:00,96.14
5085,2024-08-20 05:15:00+02:00,99.73
5086,2024-08-21 05:15:00+02:00,104.19
5087,2024-08-22 05:15:00+02:00,94.48
5088,2024-08-23 05:15:00+02:00,97.96
5089,2024-08-24 05:15:00+02:00,103.48
5090,2024-08-25 05:15:00+02:00,37.83
5091,2024-08-26 05:15:00+02:00,79.62
5092,2024-08-27 05:15:00+02:00,90.18
5093,2024-08-28 05:15:00+02:00,101.71
5095,2024-08-30 05:15:00+02:00,106.95
5096,2024-08-31 05:15:00+02:00,90.8
5100,2024-09-01 05:15:00+02:00,83.15
5101,2024-09-02 05:15:00+02:00,86.03
5102,2024-09-03 05:15:00+02:00,110.22
5103,2024-09-04 05:15:00+02:00,101.0
5104,2024-09-05 05:15:00+02:00,77.03
5105,2024-09-06 05:15:00+02:00,72.46
5106,2024-09-07 05:15:00+02:00,84.6
5107,2024-09-08 05:15:00+02:00,80.32
5108,2024-09-09 05:15:00+02:00,92.11
5109,2024-09-10 05:15:00+02:00,95.98
5110,2024-09-11 05:15:00+02:00,49.54
5111,2024-09-12 05:15:00+02:00,75.55
5112,2024-09-13 05:15:00+02:00,64.8
5113,2024-09-14 05:15:00+02:00,42.23
5114,2024-09-15 05:15:00+02:00,59.62
5115,2024-09-16 05:15:00+02:00,62.65
5116,2024-09-17 05:15:00+02:00,78.08
5117,2024-09-18 05:15:00+02:00,72.52
5118,2024-09-19 05:15:00+02:00,62.5
5119,2024-09-20 05:15:00+02:00,79.1
5120,2024-09-21 05:15:00+02:00,77.69
5121,2024-09-22 05:15:00+02:00,77.82
5122,2024-09-23 05:15:00+02:00,68.84
5123,2024-09-24 05:15:00+02:00,77.95
5124,2024-09-25 05:15:00+02:00,94.33
5125,2024-09-26 05:15:00+02:00,56.04
5126,2024-09-27 05:15:00+02:00,78.94
5127,2024-09-28 05:15:00+02:00,4.2
5128,2024-09-29 05:15:00+02:00,53.84
5129,2024-09-30 05:15:00+02:00,22.96
5134,2024-10-01 05:15:00+02:00,-23.5
5135,2024-10-02 05:15:00+02:00,52.35
5136,2024-10-03 05:15:00+02:00,46.0
5137,2024-10-04 05:15:00+02:00,69.43
5138,2024-10-05 05:15:00+02:00,74.14
5139,2024-10-06 05:15:00+02:00,60.4
5140,2024-10-07 05:15:00+02:00,37.01
5141,2024-10-08 05:15:00+02:00,66.21
5142,2024-10-09 05:15:00+02:00,53.91
5143,2024-10-10 05:15:00+02:00,8.53
5144,2024-10-11 05:15:00+02:00,73.44
5145,2024-10-12 05:15:00+02:00,92.74
5146,2024-10-13 05:15:00+02:00,4.2
5147,2024-10-14 05:15:00+02:00,43.48
5148,2024-10-15 05:15:00+02:00,61.87
5149,2024-10-16 05:15:00+02:00,39.1
5151,2024-10-18 05:15:00+02:00,62.01
5152,2024-10-19 05:15:00+02:00,63.01
5153,2024-10-20 05:15:00+02:00,53.95
5154,2024-10-21 05:15:00+02:00,47.75
5155,2024-10-22 05:15:00+02:00,83.02
5156,2024-10-23 05:15:00+02:00,62.62
5157,2024-10-24 05:15:00+02:00,76.32
5158,2024-10-25 05:15:00+02:00,76.59
5159,2024-10-26 05:15:00+02:00,97.0
5160,2024-10-27 05:15:00+01:00,75.81
5161,2024-10-28 05:15:00+01:00,94.36
5162,2024-10-29 05:15:00+01:00,98.75
5164,2024-10-31 05:15:00+01:00,94.8
5168,2024-11-01 05:15:00+01:00,92.57
5169,2024-11-02 05:15:00+01:00,88.86
5170,2024-11-03 05:15:00+01:00,86.0
5171,2024-11-04 05:15:00+01:00,79.88
5172,2024-11-05 05:15:00+01:00,78.39
5173,2024-11-06 05:15:00+01:00,81.53
5175,2024-11-08 05:15:00+01:00,94.4
5176,2024-11-09 05:15:00+01:00,95.09
5177,2024-11-10 05:15:00+01:00,99.56
5178,2024-11-11 05:15:00+01:00,96.64
5250,2024-06-15 05:30:00+02:00,-1.28
5251,2024-06-16 05:30:00+02:00,4.2
5252,2024-06-17 05:30:00+02:00,95.49
5253,2024-06-18 05:30:00+02:00,187.1
5254,2024-06-19 05:30:00+02:00,116.05
5255,2024-06-20 05:30:00+02:00,108.97
5256,2024-06-21 05:30:00+02:00,107.33
5257,2024-06-22 05:30:00+02:00,97.19
5258,2024-06-23 05:30:00+02:00,64.91
5259,2024-06-24 05:30:00+02:00,102.03
5260,2024-06-25 05:30:00+02:00,96.03
5261,2024-06-26 05:30:00+02:00,0.0
5262,2024-06-27 05:30:00+02:00,87.25
5263,2024-06-28 05:30:00+02:00,103.14
5264,2024-06-29 05:30:00+02:00,76.88
5265,2024-06-30 05:30:00+02:00,53.86
5270,2024-07-01 05:30:00+02:00,78.73
5271,2024-07-02 05:30:00+02:00,75.5
5272,2024-07-03 05:30:00+02:00,65.68
5273,2024-07-04 05:30:00+02:00,56.0
5274,2024-07-05 05:30:00+02:00,36.6
5275,2024-07-06 05:30:00+02:00,34.6
5276,2024-07-07 05:30:00+02:00,13.46
5278,2024-07-09 05:30:00+02:00,84.05
5279,2024-07-10 05:30:00+02:00,72.51
5280,2024-07-11 05:30:00+02:00,80.2
5281,2024-07-12 05:30:00+02:00,88.42
5282,2024-07-13 05:30:00+02:00,31.04
5283,2024-07-14 05:30:00+02:00,34.7
5284,2024-07-15 05:30:00+02:00,85.8
5285,2024-07-16 05:30:00+02:00,66.26
5286,2024-07-17 05:30:00+02:00,78.16
5287,2024-07-18 05:30:00+02:00,103.06
5288,2024-07-19 05:30:00+02:00,88.03
5289,2024-07-20 05:30:00+02:00,89.36
5290,2024-07-21 05:30:00+02:00,60.53
5291,2024-07-22 05:30:00+02:00,87.91
5292,2024-07-23 05:30:00+02:00,73.08
5293,2024-07-24 05:30:00+02:00,83.84
5295,2024-07-26 05:30:00+02:00,55.46
5296,2024-07-27 05:30:00+02:00,80.0
5297,2024-07-28 05:30:00+02:00,61.6
5298,2024-07-29 05:30:00+02:00,94.87
5299,2024-07-30 05:30:00+02:00,97.77
5304,2024-08-01 05:30:00+02:00,114.15
5305,2024-08-02 05:30:00+02:00,100.53
5306,2024-08-03 05:30:00+02:00,51.4
5307,2024-08-04 05:30:00+02:00,63.43
5308,2024-08-05 05:30:00+02:00,96.27
5309,2024-08-06 05:30:00+02:00,105.31
5310,2024-08-07 05:30:00+02:00,121.03
5311,2024-08-08 05:30:00+02:00,99.07
5312,2024-08-09 05:30:00+02:00,80.0
5313,2024-08-10 05:30:00+02:00,81.2
5314,2024-08-11 05:30:00+02:00,91.93
5315,2024-08-12 05:30:00+02:00,103.8
5316,2024-08-13 05:30:00+02:00,98.0
5317,2024-08-14 05:30:00+02:00,104.03
5318,2024-08-15 05:30:00+02:00,144.01
5319,2024-08-16 05:30:00+02:00,130.08
5320,2024-08-17 05:30:00+02:00,112.96
5321,2024-08-18 05:30:00+02:00,100.25
5322,2024-08-19 05:30:00+02:00,81.0
5323,2024-08-20 05:30:00+02:00,110.02
5324,2024-08-21 05:30:00+02:00,89.5
5325,2024-08-22 05:30:00+02:00,99.03
5326,2024-08-23 05:30:00+02:00,91.67
5327,2024-08-24 05:30:00+02:00,95.35
5328,2024-08-25 05:30:00+02:00,24.97
5329,2024-08-26 05:30:00+02:00,102.7
5330,2024-08-27 05:30:00+02:00,100.26
5331,2024-08-28 05:30:00+02:00,127.93
5333,2024-08-30 05:30:00+02:00,131.2
5334,2024-08-31 05:30:00+02:00,96.32
5338,2024-09-01 05:30:00+02:00,83.35
5339,2024-09-02 05:30:00+02:00,122.69
5340,2024-09-03 05:30:00+02:00,84.64
5341,2024-09-04 05:30:00+02:00,109.27
5342,2024-09-05 05:30:00+02:00,120.35
5343,2024-09-06 05:30:00+02:00,106.5
5344,2024-09-07 05:30:00+02:00,92.0
5345,2024-09-08 05:30:00+02:00,88.64
5346,2024-09-09 05:30:00+02:00,91.35
5347,2024-09-10 05:30:00+02:00,112.5
5348,2024-09-11 05:30:00+02:00,79.94
5349,2024-09-12 05:30:00+02:00,102.15
5350,2024-09-13 05:30:00+02:00,88.0
5351,2024-09-14 05:30:00+02:00,45.31
5352,2024-09-15 05:30:00+02:00,59.66
5353,2024-09-16 05:30:00+02:00,81.07
5354,2024-09-17 05:30:00+02:00,98.52
5355,2024-09-18 05:30:00+02:00,99.8
5356,2024-09-19 05:30:00+02:00,72.08
5357,2024-09-20 05:30:00+02:00,87.0
5358,2024-09-21 05:30:00+02:00,89.86
5359,2024-09-22 05:30:00+02:00,88.11
5360,2024-09-23 05:30:00+02:00,103.04
5361,2024-09-24 05:30:00+02:00,90.03
5362,2024-09-25 05:30:00+02:00,94.47
5363,2024-09-26 05:30:00+02:00,67.04
5364,2024-09-27 05:30:00+02:00,78.91
5365,2024-09-28 05:30:00+02:00,9.96
5366,2024-09-29 05:30:00+02:00,64.03
5367,2024-09-30 05:30:00+02:00,43.33
5372,2024-10-01 05:30:00+02:00,17.97
5373,2024-10-02 05:30:00+02:00,81.99
5374,2024-10-03 05:30:00+02:00,73.39
5375,2024-10-04 05:30:00+02:00,79.01
5376,2024-10-05 05:30:00+02:00,83.55
5377,2024-10-06 05:30:00+02:00,58.19
5378,2024-10-07 05:30:00+02:00,69.1
5379,2024-10-08 05:30:00+02:00,84.68
5380,2024-10-09 05:30:00+02:00,65.51
5381,2024-10-10 05:30:00+02:00,40.13
5382,2024-10-11 05:30:00+02:00,80.5
5383,2024-10-12 05:30:00+02:00,73.07
5384,2024-10-13 05:30:00+02:00,2.92
5385,2024-10-14 05:30:00+02:00,76.92
5386,2024-10-15 05:30:00+02:00,88.7
5387,2024-10-16 05:30:00+02:00,58.2
5389,2024-10-18 05:30:00+02:00,80.05
5390,2024-10-19 05:30:00+02:00,71.45
5391,2024-10-20 05:30:00+02:00,56.25
5392,2024-10-21 05:30:00+02:00,79.2
5393,2024-10-22 05:30:00+02:00,69.0
5394,2024-10-23 05:30:00+02:00,93.93
5395,2024-10-24 05:30:00+02:00,90.26
5396,2024-10-25 05:30:00+02:00,96.31
5397,2024-10-26 05:30:00+02:00,105.0
5398,2024-10-27 05:30:00+01:00,76.61
5399,2024-10-28 05:30:00+01:00,114.37
5400,2024-10-29 05:30:00+01:00,116.0
5402,2024-10-31 05:30:00+01:00,114.02
5406,2024-11-01 05:30:00+01:00,93.89
5407,2024-11-02 05:30:00+01:00,93.09
5408,2024-11-03 05:30:00+01:00,89.27
5409,2024-11-04 05:30:00+01:00,101.26
5410,2024-11-05 05:30:00+01:00,109.88
5411,2024-11-06 05:30:00+01:00,118.7
5413,2024-11-08 05:30:00+01:00,111.04
5414,2024-11-09 05:30:00+01:00,100.66
5415,2024-11-10 05:30:00+01:00,99.14
5416,2024-11-11 05:30:00+01:00,111.1
5488,2024-06-15 05:45:00+02:00,-1.4
5489,2024-06-16 05:45:00+02:00,4.2
5490,2024-06-17 05:45:00+02:00,112.41
5491,2024-06-18 05:45:00+02:00,187.1
5492,2024-06-19 05:45:00+02:00,107.72
5493,2024-06-20 05:45:00+02:00,109.96
5494,2024-06-21 05:45:00+02:00,101.85
5495,2024-06-22 05:45:00+02:00,81.54
5496,2024-06-23 05:45:00+02:00,59.59
5497,2024-06-24 05:45:00+02:00,96.03
5498,2024-06-25 05:45:00+02:00,118.47
5499,2024-06-26 05:45:00+02:00,68.21
5500,2024-06-27 05:45:00+02:00,87.25
5501,2024-06-28 05:45:00+02:00,95.75
5502,2024-06-29 05:45:00+02:00,87.76
5503,2024-06-30 05:45:00+02:00,8.16
5508,2024-07-01 05:45:00+02:00,106.39
5509,2024-07-02 05:45:00+02:00,75.5
5510,2024-07-03 05:45:00+02:00,72.0
5511,2024-07-04 05:45:00+02:00,56.0
5512,2024-07-05 05:45:00+02:00,56.0
5513,2024-07-06 05:45:00+02:00,31.05
5514,2024-07-07 05:45:00+02:00,10.17
5516,2024-07-09 05:45:00+02:00,97.13
5517,2024-07-10 05:45:00+02:00,85.02
5518,2024-07-11 05:45:00+02:00,93.93
5519,2024-07-12 05:45:00+02:00,100.98
5520,2024-07-13 05:45:00+02:00,30.47
5521,2024-07-14 05:45:00+02:00,73.68
5522,2024-07-15 05:45:00+02:00,99.32
5523,2024-07-16 05:45:00+02:00,84.33
5524,2024-07-17 05:45:00+02:00,77.0
5525,2024-07-18 05:45:00+02:00,112.84
5526,2024-07-19 05:45:00+02:00,111.37
5527,2024-07-20 05:45:00+02:00,91.6
5528,2024-07-21 05:45:00+02:00,50.1
5529,2024-07-22 05:45:00+02:00,76.0
5530,2024-07-23 05:45:00+02:00,95.76
5531,2024-07-24 05:45:00+02:00,83.96
5533,2024-07-26 05:45:00+02:00,65.71
5534,2024-07-27 05:45:00+02:00,78.91
5535,2024-07-28 05:45:00+02:00,54.98
5536,2024-07-29 05:45:00+02:00,106.59
5537,2024-07-30 05:45:00+02:00,109.81
5542,2024-08-01 05:45:00+02:00,126.97
5543,2024-08-02 05:45:00+02:00,107.65
5544,2024-08-03 05:45:00+02:00,63.5
5545,2024-08-04 05:45:00+02:00,61.01
5546,2024-08-05 05:45:00+02:00,120.01
5547,2024-08-06 05:45:00+02:00,148.39
5548,2024-08-07 05:45:00+02:00,172.26
5549,2024-08-08 05:45:00+02:00,133.49
5550,2024-08-09 05:45:00+02:00,84.76
5551,2024-08-10 05:45:00+02:00,76.17
5552,2024-08-11 05:45:00+02:00,89.56
5553,2024-08-12 05:45:00+02:00,114.9
5554,2024-08-13 05:45:00+02:00,85.33
5555,2024-08-14 05:45:00+02:00,97.13
5556,2024-08-15 05:45:00+02:00,102.87
5557,2024-08-16 05:45:00+02:00,119.94
5558,2024-08-17 05:45:00+02:00,116.02
5559,2024-08-18 05:45:00+02:00,96.65
5560,2024-08-19 05:45:00+02:00,81.0
5561,2024-08-20 05:45:00+02:00,110.05
5562,2024-08-21 05:45:00+02:00,89.5
5563,2024-08-22 05:45:00+02:00,99.06
5564,2024-08-23 05:45:00+02:00,98.86
5565,2024-08-24 05:45:00+02:00,93.2
5566,2024-08-25 05:45:00+02:00,29.99
5567,2024-08-26 05:45:00+02:00,112.97
5568,2024-08-27 05:45:00+02:00,102.08
5569,2024-08-28 05:45:00+02:00,149.34
5571,2024-08-30 05:45:00+02:00,151.84
5572,2024-08-31 05:45:00+02:00,103.12
5576,2024-09-01 05:45:00+02:00,75.43
5577,2024-09-02 05:45:00+02:00,148.52
5578,2024-09-03 05:45:00+02:00,118.42
5579,2024-09-04 05:45:00+02:00,119.42
5580,2024-09-05 05:45:00+02:00,98.8
5581,2024-09-06 05:45:00+02:00,129.28
5582,2024-09-07 05:45:00+02:00,92.0
5583,2024-09-08 05:45:00+02:00,82.0
5584,2024-09-09 05:45:00+02:00,112.91
5585,2024-09-10 05:45:00+02:00,98.65
5586,2024-09-11 05:45:00+02:00,87.45
5587,2024-09-12 05:45:00+02:00,113.07
5588,2024-09-13 05:45:00+02:00,111.62
5589,2024-09-14 05:45:00+02:00,54.22
5590,2024-09-15 05:45:00+02:00,59.66
5591,2024-09-16 05:45:00+02:00,106.18
5592,2024-09-17 05:45:00+02:00,124.23
5593,2024-09-18 05:45:00+02:00,112.0
5594,2024-09-19 05:45:00+02:00,89.78
5595,2024-09-20 05:45:00+02:00,76.5
5596,2024-09-21 05:45:00+02:00,80.07
5597,2024-09-22 05:45:00+02:00,83.97
5598,2024-09-23 05:45:00+02:00,117.46
5599,2024-09-24 05:45:00+02:00,78.0
5600,2024-09-25 05:45:00+02:00,112.03
5601,2024-09-26 05:45:00+02:00,97.46
5602,2024-09-27 05:45:00+02:00,78.99
5603,2024-09-28 05:45:00+02:00,18.7
5604,2024-09-29 05:45:00+02:00,61.4
5605,2024-09-30 05:45:00+02:00,63.22
5610,2024-10-01 05:45:00+02:00,8.48
5611,2024-10-02 05:45:00+02:00,122.2
5612,2024-10-03 05:45:00+02:00,92.45
5613,2024-10-04 05:45:00+02:00,84.32
5614,2024-10-05 05:45:00+02:00,87.48
5615,2024-10-06 05:45:00+02:00,52.39
5616,2024-10-07 05:45:00+02:00,95.68
5617,2024-10-08 05:45:00+02:00,113.92
5618,2024-10-09 05:45:00+02:00,78.36
5619,2024-10-10 05:45:00+02:00,56.0
5620,2024-10-11 05:45:00+02:00,107.4
5621,2024-10-12 05:45:00+02:00,86.68
5622,2024-10-13 05:45:00+02:00,2.06
5623,2024-10-14 05:45:00+02:00,112.29
5624,2024-10-15 05:45:00+02:00,119.63
5625,2024-10-16 05:45:00+02:00,71.78
5627,2024-10-18 05:45:00+02:00,86.09
5628,2024-10-19 05:45:00+02:00,80.0
5629,2024-10-20 05:45:00+02:00,57.86
5630,2024-10-21 05:45:00+02:00,114.48
5631,2024-10-22 05:45:00+02:00,67.5
5632,2024-10-23 05:45:00+02:00,121.2
5633,2024-10-24 05:45:00+02:00,104.78
5634,2024-10-25 05:45:00+02:00,111.02
5635,2024-10-26 05:45:00+02:00,113.87
5636,2024-10-27 05:45:00+01:00,78.2
5637,2024-10-28 05:45:00+01:00,137.71
5638,2024-10-29 05:45:00+01:00,142.55
5640,2024-10-31 05:45:00+01:00,140.96
5644,2024-11-01 05:45:00+01:00,99.29
5645,2024-11-02 05:45:00+01:00,107.0
5646,2024-11-03 05:45:00+01:00,90.64
5647,2024-11-04 05:45:00+01:00,122.97
5648,2024-11-05 05:45:00+01:00,153.95
5649,2024-11-06 05:45:00+01:00,152.69
5651,2024-11-08 05:45:00+01:00,131.09
5652,2024-11-09 05:45:00+01:00,111.5
5653,2024-11-10 05:45:00+01:00,99.37
5654,2024-11-11 05:45:00+01:00,144.23
5726,2024-06-15 06:00:00+02:00,13.13
5727,2024-06-16 06:00:00+02:00,6.32
5728,2024-06-17 06:00:00+02:00,103.11
5729,2024-06-18 06:00:00+02:00,91.62
5730,2024-06-19 06:00:00+02:00,91.0
5731,2024-06-20 06:00:00+02:00,117.0
5732,2024-06-21 06:00:00+02:00,75.92
5733,2024-06-22 06:00:00+02:00,60.93
5734,2024-06-23 06:00:00+02:00,97.52
5735,2024-06-24 06:00:00+02:00,118.5
5736,2024-06-25 06:00:00+02:00,190.0
5737,2024-06-26 06:00:00+02:00,68.83
5738,2024-06-27 06:00:00+02:00,75.21
5739,2024-06-28 06:00:00+02:00,99.91
5740,2024-06-29 06:00:00+02:00,100.63
5741,2024-06-30 06:00:00+02:00,80.2
5746,2024-07-01 06:00:00+02:00,73.08
5747,2024-07-02 06:00:00+02:00,106.46
5748,2024-07-03 06:00:00+02:00,99.9
5749,2024-07-04 06:00:00+02:00,45.12
5750,2024-07-05 06:00:00+02:00,40.11
5751,2024-07-06 06:00:00+02:00,45.92
5752,2024-07-07 06:00:00+02:00,38.78
5754,2024-07-09 06:00:00+02:00,75.98
5755,2024-07-10 06:00:00+02:00,67.07
5756,2024-07-11 06:00:00+02:00,80.0
5757,2024-07-12 06:00:00+02:00,90.74
5758,2024-07-13 06:00:00+02:00,32.93
5759,2024-07-14 06:00:00+02:00,61.8
5760,2024-07-15 06:00:00+02:00,86.65
5761,2024-07-16 06:00:00+02:00,64.26
5762,2024-07-17 06:00:00+02:00,65.0
5763,2024-07-18 06:00:00+02:00,98.62
5764,2024-07-19 06:00:00+02:00,100.77
5765,2024-07-20 06:00:00+02:00,119.76
5766,2024-07-21 06:00:00+02:00,97.0
5767,2024-07-22 06:00:00+02:00,95.48
5768,2024-07-23 06:00:00+02:00,103.09
5769,2024-07-24 06:00:00+02:00,115.88
5771,2024-07-26 06:00:00+02:00,110.75
5772,2024-07-27 06:00:00+02:00,78.94
5773,2024-07-28 06:00:00+02:00,136.54
5774,2024-07-29 06:00:00+02:00,67.28
5775,2024-07-30 06:00:00+02:00,83.67
5780,2024-08-01 06:00:00+02:00,85.69
5781,2024-08-02 06:00:00+02:00,122.55
5782,2024-08-03 06:00:00+02:00,102.98
5783,2024-08-04 06:00:00+02:00,59.3
5784,2024-08-05 06:00:00+02:00,84.8
5785,2024-08-06 06:00:00+02:00,96.05
5786,2024-08-07 06:00:00+02:00,58.92
5787,2024-08-08 06:00:00+02:00,93.05
5788,2024-08-09 06:00:00+02:00,78.07
5789,2024-08-10 06:00:00+02:00,89.99
5790,2024-08-11 06:00:00+02:00,100.21
5791,2024-08-12 06:00:00+02:00,103.99
5792,2024-08-13 06:00:00+02:00,99.04
5793,2024-08-14 06:00:00+02:00,107.02
5794,2024-08-15 06:00:00+02:00,106.27
5795,2024-08-16 06:00:00+02:00,84.92
5796,2024-08-17 06:00:00+02:00,103.81
5797,2024-08-18 06:00:00+02:00,109.89
5798,2024-08-19 06:00:00+02:00,90.0
5799,2024-08-20 06:00:00+02:00,95.76
5800,2024-08-21 06:00:00+02:00,97.27
5801,2024-08-22 06:00:00+02:00,71.15
5802,2024-08-23 06:00:00+02:00,132.25
5803,2024-08-24 06:00:00+02:00,140.03
5804,2024-08-25 06:00:00+02:00,46.17
5805,2024-08-26 06:00:00+02:00,100.63
5806,2024-08-27 06:00:00+02:00,84.09
5807,2024-08-28 06:00:00+02:00,166.28
5809,2024-08-30 06:00:00+02:00,113.51
5810,2024-08-31 06:00:00+02:00,136.48
5814,2024-09-01 06:00:00+02:00,90.74
5815,2024-09-02 06:00:00+02:00,90.21
5816,2024-09-03 06:00:00+02:00,95.0
5817,2024-09-04 06:00:00+02:00,88.79
5818,2024-09-05 06:00:00+02:00,97.77
5819,2024-09-06 06:00:00+02:00,77.54
5820,2024-09-07 06:00:00+02:00,88.68
5821,2024-09-08 06:00:00+02:00,71.47
5822,2024-09-09 06:00:00+02:00,49.4
5823,2024-09-10 06:00:00+02:00,64.9
5824,2024-09-11 06:00:00+02:00,84.3
5825,2024-09-12 06:00:00+02:00,83.59
5826,2024-09-13 06:00:00+02:00,93.82
5827,2024-09-14 06:00:00+02:00,44.94
5828,2024-09-15 06:00:00+02:00,50.1
5829,2024-09-16 06:00:00+02:00,50.48
5830,2024-09-17 06:00:00+02:00,94.3
5831,2024-09-18 06:00:00+02:00,66.18
5832,2024-09-19 06:00:00+02:00,55.97
5833,2024-09-20 06:00:00+02:00,73.61
5834,2024-09-21 06:00:00+02:00,80.0
5835,2024-09-22 06:00:00+02:00,83.25
5836,2024-09-23 06:00:00+02:00,77.19
5837,2024-09-24 06:00:00+02:00,50.71
5838,2024-09-25 06:00:00+02:00,116.63
5839,2024-09-26 06:00:00+02:00,79.8
5840,2024-09-27 06:00:00+02:00,89.75
5841,2024-09-28 06:00:00+02:00,-2.67
5842,2024-09-29 06:00:00+02:00,39.97
5843,2024-09-30 06:00:00+02:00,72.9
5848,2024-10-01 06:00:00+02:00,62.28
5849,2024-10-02 06:00:00+02:00,49.22
5850,2024-10-03 06:00:00+02:00,62.0
5851,2024-10-04 06:00:00+02:00,84.93
5852,2024-10-05 06:00:00+02:00,76.21
5853,2024-10-06 06:00:00+02:00,55.85
5854,2024-10-07 06:00:00+02:00,57.65
5855,2024-10-08 06:00:00+02:00,60.68
5856,2024-10-09 06:00:00+02:00,56.17
5857,2024-10-10 06:00:00+02:00,-7.79
5858,2024-10-11 06:00:00+02:00,52.08
5859,2024-10-12 06:00:00+02:00,51.35
5860,2024-10-13 06:00:00+02:00,7.59
5861,2024-10-14 06:00:00+02:00,-6.04
5862,2024-10-15 06:00:00+02:00,50.02
5863,2024-10-16 06:00:00+02:00,58.91
5865,2024-10-18 06:00:00+02:00,44.88
5866,2024-10-19 06:00:00+02:00,49.65
5867,2024-10-20 06:00:00+02:00,44.88
5868,2024-10-21 06:00:00+02:00,61.45
5869,2024-10-22 06:00:00+02:00,72.05
5870,2024-10-23 06:00:00+02:00,48.35
5871,2024-10-24 06:00:00+02:00,73.29
5872,2024-10-25 06:00:00+02:00,68.76
5873,2024-10-26 06:00:00+02:00,91.89
5874,2024-10-27 06:00:00+01:00,82.97
5875,2024-10-28 06:00:00+01:00,106.55
5876,2024-10-29 06:00:00+01:00,80.7
5878,2024-10-31 06:00:00+01:00,80.0
5882,2024-11-01 06:00:00+01:00,79.3
5883,2024-11-02 06:00:00+01:00,85.0
5884,2024-11-03 06:00:00+01:00,81.85
5885,2024-11-04 06:00:00+01:00,76.69
5886,2024-11-05 06:00:00+01:00,63.73
5887,2024-11-06 06:00:00+01:00,83.48
5889,2024-11-08 06:00:00+01:00,82.49
5890,2024-11-09 06:00:00+01:00,87.72
5891,2024-11-10 06:00:00+01:00,98.21
5892,2024-11-11 06:00:00+01:00,81.0
5964,2024-06-15 06:15:00+02:00,12.88
5965,2024-06-16 06:15:00+02:00,7.64
5966,2024-06-17 06:15:00+02:00,106.97
5967,2024-06-18 06:15:00+02:00,143.25
5968,2024-06-19 06:15:00+02:00,104.48
5969,2024-06-20 06:15:00+02:00,117.0
5970,2024-06-21 06:15:00+02:00,121.23
5971,2024-06-22 06:15:00+02:00,60.96
5972,2024-06-23 06:15:00+02:00,97.55
5973,2024-06-24 06:15:00+02:00,148.23
5974,2024-06-25 06:15:00+02:00,84.66
5975,2024-06-26 06:15:00+02:00,83.86
5976,2024-06-27 06:15:00+02:00,114.94
5977,2024-06-28 06:15:00+02:00,141.15
5978,2024-06-29 06:15:00+02:00,110.0
5979,2024-06-30 06:15:00+02:00,79.84
5984,2024-07-01 06:15:00+02:00,109.95
5985,2024-07-02 06:15:00+02:00,106.46
5986,2024-07-03 06:15:00+02:00,99.9
5987,2024-07-04 06:15:00+02:00,39.58
5988,2024-07-05 06:15:00+02:00,51.55
5989,2024-07-06 06:15:00+02:00,24.97
5990,2024-07-07 06:15:00+02:00,38.78
5992,2024-07-09 06:15:00+02:00,85.05
5993,2024-07-10 06:15:00+02:00,83.97
5994,2024-07-11 06:15:00+02:00,110.7
5995,2024-07-12 06:15:00+02:00,130.0
5996,2024-07-13 06:15:00+02:00,29.89
5997,2024-07-14 06:15:00+02:00,55.5
5998,2024-07-15 06:15:00+02:00,116.74
5999,2024-07-16 06:15:00+02:00,85.16
6000,2024-07-17 06:15:00+02:00,139.14
6001,2024-07-18 06:15:00+02:00,160.0
6002,2024-07-19 06:15:00+02:00,100.77
6003,2024-07-20 06:15:00+02:00,114.51
6004,2024-07-21 06:15:00+02:00,64.25
6005,2024-07-22 06:15:00+02:00,98.37
6006,2024-07-23 06:15:00+02:00,102.75
6007,2024-07-24 06:15:00+02:00,115.88
6009,2024-07-26 06:15:00+02:00,110.75
6010,2024-07-27 06:15:00+02:00,72.93
6011,2024-07-28 06:15:00+02:00,137.24
6012,2024-07-29 06:15:00+02:00,99.0
6013,2024-07-30 06:15:00+02:00,92.54
6018,2024-08-01 06:15:00+02:00,99.06
6019,2024-08-02 06:15:00+02:00,131.33
6020,2024-08-03 06:15:00+02:00,102.98
6021,2024-08-04 06:15:00+02:00,68.39
6022,2024-08-05 06:15:00+02:00,87.8
6023,2024-08-06 06:15:00+02:00,105.9
6024,2024-08-07 06:15:00+02:00,107.85
6025,2024-08-08 06:15:00+02:00,102.51
6026,2024-08-09 06:15:00+02:00,82.7
6027,2024-08-10 06:15:00+02:00,95.98
6028,2024-08-11 06:15:00+02:00,89.9
6029,2024-08-12 06:15:00+02:00,134.12
6030,2024-08-13 06:15:00+02:00,117.8
6031,2024-08-14 06:15:00+02:00,115.52
6032,2024-08-15 06:15:00+02:00,115.6
6033,2024-08-16 06:15:00+02:00,112.13
6034,2024-08-17 06:15:00+02:00,103.62
6035,2024-08-18 06:15:00+02:00,97.07
6036,2024-08-19 06:15:00+02:00,125.5
6037,2024-08-20 06:15:00+02:00,127.27
6038,2024-08-21 06:15:00+02:00,123.9
